,DISTANCE,SWATHWIDTH,BuPerAc,SECTIONID,WetMass,Moisture,Heading,Elevation,Machine,Speed,geometry,Aeroptic Average NIR,Aeroptic Average RED,Aeroptic Average Blue,Aeroptic Average Green,Aeroptic Average NDVI,Aeroptic Average GNDVI,Aeroptic Relative NIR,Aeroptic Relative RED,Aeroptic Relative Blue,Aeroptic Relative Green,Aeroptic Relative NDVI,Aeroptic Relative GNDVI,Pleiades Average NIR,Pleiades Average RED,Pleiades Average Blue,Pleiades Average Green,Pleiades Average NDVI,Pleiades Average GNDVI,Pleiades Relative NIR,Pleiades Relative RED,Pleiades Relative Blue,Pleiades Relative Green,Pleiades Relative NDVI,Pleiades Relative GNDVI,Spot Average NIR,Spot Average RED,Spot Average Blue,Spot Average Green,Spot Average NDVI,Spot Average GNDVI,Spot Relative NIR,Spot Relative RED,Spot Relative Blue,Spot Relative Green,Spot Relative NDVI,Spot Relative GNDVI
10,6.818331581496323,30.0,227.56864029634724,8691.226188217028,12743.279839206802,13.178410712366949,269.32709170524714,707.6235238178901,1.0,4.628508282474645,"POLYGON ((419364.2542109535 4381177.8093908345, 419365.58635388815 4381197.720001027, 419345.6757413695 4381199.052146674, 419344.34359804506 4381179.141531441, 419364.2542109535 4381177.8093908345))",255.0,80.35987460815048,97.54796238244514,113.17868338557994,0.5209068655967712,0.38530394434928894,1.0,1.1318292198331052,1.1084995725277857,1.0988221687920383,0.9229111671447754,0.9074922204017639,4109.878996865204,297.88401253918494,471.64639498432604,566.1548589341693,0.8648058772087097,0.7578211426734924,0.9173837046574116,0.9962676004655014,1.007791442274201,0.9967515122080446,0.9939831495285034,0.9884370565414429,1556.6666666666667,132.14689265536722,278.7457627118644,260.28248587570624,0.843434,0.71341497,0.9119312634251123,0.9788658715212386,1.021046749860309,0.9972509037383381,0.99519014,0.9874895
11,7.067106052358738,29.999999999999996,231.11391815520432,8421.609516789265,12941.772122880588,13.284927503184779,269.2086323763672,708.2077173824572,1.0,4.737550927458515,"POLYGON ((419384.16481881693 4381176.477250614, 419385.4969613633 4381196.3878557645, 419365.58635388815 4381197.720001027, 419364.2542109535 4381177.8093908345, 419384.16481881693 4381176.477250614))",254.80669614655716,83.00758054327227,97.98483891345546,113.0056854074542,0.5088053941726685,0.38565793633461,0.9992419456727734,1.1691208527221446,1.113464078561994,1.0971425767714,0.9014703631401062,0.9083259701728821,3942.837515683814,291.0106649937265,463.2076537013802,556.0740276035132,0.8625311851501465,0.7528201937675476,0.8800976597508515,0.9732798160325301,0.9897599438063679,0.979003569724495,0.9913685917854309,0.9819141626358032,1492.8314606741574,135.6123595505618,280.9157303370786,264.9943820224719,0.83343583,0.69852823,0.8745351263468993,1.0045359966708283,1.0289953492200683,1.015304145679969,0.983393,0.9668837
12,7.646792215152787,30.0,209.5438109503549,8152.602509504754,11733.901887076012,13.124201073111985,269.2328659426349,708.9726458344759,1.0,5.2571175355532445,"POLYGON ((419404.0754216406 4381175.145110784, 419405.40756379854 4381195.055710892, 419385.4969613633 4381196.3878557645, 419384.16481881693 4381176.477250614, 419404.0754216406 4381175.145110784))",254.96,85.83785714285715,98.64785714285715,114.65785714285714,0.49669769406318665,0.3797416388988495,0.9998431372549021,1.2089839034205232,1.1209983766233764,1.1131830790568653,0.8800186514854431,0.8943914771080017,3760.7424623115576,291.8574120603015,459.161432160804,555.9359296482412,0.8557196259498596,0.7421447038650513,0.8394514424802584,0.9761117460210752,0.9811141712837693,0.9787604395215515,0.9835397601127625,0.967989981174469,1430.9662921348315,140.7921348314607,286.1179775280899,270.0561797752809,0.8207526,0.68236494,0.8382930826800419,1.0429047024552645,1.0480511997365929,1.0346980068018425,0.96842766,0.9445109
13,7.16637296178995,30.000000000000004,212.02289702788852,7889.755072550019,11872.752291439703,13.135283563373601,269.2002655191669,709.7646538095591,1.0,4.884028246231536,"POLYGON ((419423.98601942137 4381173.8129713405, 419425.3181611901 4381193.723566406, 419405.40756379854 4381195.055710892, 419404.0754216406 4381175.145110784, 419423.98601942137 4381173.8129713405))",254.91189710610934,84.71511254019292,97.47266881028939,113.8790996784566,0.501432478427887,0.3825434744358063,0.9996544984553307,1.193170599157647,1.1076439637532884,1.1056223269753067,0.8884074687957764,0.9009905457496643,3796.5250941028858,297.5319949811794,468.4667503136763,566.112296110414,0.8546270728111267,0.7404492497444153,0.847438637076537,0.9950902842179915,1.0009973297300776,0.9966765776591797,0.982283890247345,0.9657787084579468,1427.3806818181818,142.98295454545453,289.7556818181818,277.64772727272725,0.8178184,0.6741846,0.8361925493955371,1.0591329966329968,1.0613761238761237,1.0637843956809474,0.96496546,0.93318784
14,7.2772234016176505,30.0,207.18647740054706,7624.600644884422,11601.981099389184,12.97229390058399,269.31011432654697,710.5605303908568,1.0,4.960803586560451,"POLYGON ((419443.89661215985 4381172.480832288, 419445.22875354043 4381192.391422312, 419425.3181611901 4381193.723566406, 419423.98601942137 4381173.8129713405, 419443.89661215985 4381172.480832288))",254.8798657718121,86.18993288590605,97.90738255033557,114.29261744966443,0.4949731230735779,0.3809603154659271,0.9995288853796553,1.2139427167029022,1.1125838926174496,1.1096370626181011,0.8769632577896118,0.8972616791725159,3659.3683218101824,305.389692017599,464.3840351979887,567.9377749842866,0.8457927107810974,0.73112952709198,0.8168232861183443,1.021370207416719,0.9922735794828819,0.9998904489159977,0.9721300601959229,0.9536228179931641,1387.6420454545455,147.9943181818182,292.5738636363636,281.09090909090907,0.80708754,0.66294235,0.8129127389891889,1.0962542087542089,1.071699134199134,1.0769766631835596,0.95230395,0.91762656
15,7.173130812250886,29.999999999999993,212.34940485376464,7352.206825122008,11891.027591741267,13.033290423871136,269.08093700120463,711.1456551187304,1.0,4.912179709229807,"POLYGON ((419463.80719985644 4381171.148693623, 419465.139340849 4381191.059278605, 419445.22875354043 4381192.391422312, 419443.89661215985 4381172.480832288, 419463.80719985644 4381171.148693623))",254.8432944606414,86.55247813411079,97.95262390670554,114.92930029154519,0.49341660737991333,0.37855541706085205,0.9993854684731034,1.2190489878043773,1.1130979989398357,1.1158184494324777,0.874205470085144,0.8915976285934448,3626.374607165305,313.80012570710244,468.607793840352,574.833438089252,0.84064781665802,0.7263420820236206,0.8094586176708269,1.0494987481842892,1.001298704787077,1.0120307008613592,0.9662166237831116,0.9473785758018494,1381.8693181818182,152.6306818181818,295.95454545454544,285.3863636363636,0.8009373,0.65752065,0.8095309421100283,1.130597643097643,1.0840825840825838,1.0934343434343434,0.945047,0.9101221
16,7.916109366933182,30.000000000000007,205.04342340056874,7087.889491842694,11481.898081795429,13.126528952145607,269.32404069774907,711.9047827188577,1.0,5.348786044472515,"POLYGON ((419483.71778251044 4381169.8165553445, 419485.04992311413 4381189.727135285, 419465.139340849 4381191.059278605, 419463.80719985644 4381171.148693623, 419483.71778251044 4381169.8165553445))",254.7609723160027,86.66576637407157,97.78528021607022,114.11276164753545,0.4927990138530731,0.3814869523048401,0.9990626365333438,1.2206445968179094,1.111196366091707,1.1078908897818975,0.8731113076210022,0.8985022306442261,3685.3076441102758,308.1353383458647,466.7293233082707,568.2531328320802,0.8456119298934937,0.7327397465705872,0.8226133134174721,1.0305529710564034,0.9972848788638263,1.0004456563945072,0.9719222187995911,0.9557231068611145,1416.276836158192,147.89830508474577,293.3276836158192,283.2881355932203,0.8107514,0.6664695,0.8296876603152852,1.0955430006277462,1.0744603795451253,1.08539515552958,0.95662713,0.92250896
17,7.03869855716122,29.999999999999996,233.05035685352914,6818.802567138183,13050.225391822845,13.25729443277742,269.16250467861767,712.3312675359865,1.0,4.830751656848534,"POLYGON ((419503.6283601225 4381168.484417457, 419504.96050033724 4381188.394992353, 419485.04992311413 4381189.727135285, 419483.71778251044 4381169.8165553445, 419503.6283601225 4381168.484417457))",255.0,82.40754716981132,95.75723270440251,110.98993710691823,0.5117512345314026,0.39357665181159973,1.0,1.1606696784480468,1.0881503716409378,1.0775722049215364,0.9066895842552185,0.9269766211509705,3871.653701380176,297.5363864491844,467.59974905897116,563.7478042659975,0.8573236465454102,0.745855987071991,0.8642084154866463,0.9951049714019546,0.9991447629465194,0.9925137399049251,0.9853832721710205,0.9728307127952576,1504.6666666666667,140.4689265536723,286.7005649717514,274.98870056497174,0.8291976,0.6909042,0.881468463190783,1.0405105670642396,1.0501852196767452,1.0535965538887806,0.97839236,0.95633066
18,7.3902075044588456,29.999999999999993,235.42471932314368,6551.433897268666,13183.190208563032,12.99087663297526,269.2697935064002,712.3391273651921,1.0,4.962763623606885,"POLYGON ((419523.53893269284 4381167.152279957, 419524.8710725199 4381187.062849811, 419504.96050033724 4381188.394992353, 419503.6283601225 4381168.484417457, 419523.53893269284 4381167.152279957))",254.97759282970551,81.23303457106275,94.97183098591549,109.45070422535211,0.5170348286628723,0.39943286776542664,0.9999121287439432,1.1441272474797568,1.079225352112676,1.0626281963626418,0.9160507917404175,0.9407694935798645,3926.6744186046512,299.5581395348837,468.4550597108737,565.3871778755499,0.8582690954208374,0.7483267784118652,0.8764898255813953,1.001866687407638,1.0009723498095593,0.9953999610485035,0.9864699840545654,0.9760533571243286,1496.4775280898875,138.17977528089887,282.561797752809,270.9550561797753,0.8309461,0.69339865,0.8766710767954818,1.0235538909696211,1.0350249001934393,1.0381419777002883,0.9804553,0.9597834
19,7.033951692890075,30.0,237.2671932851567,6285.789303305109,13286.374378919652,12.858067872828142,269.1711538032505,712.1672578554811,1.0,4.836903266596276,"POLYGON ((419543.44950021984 4381165.820142845, 419544.78163966053 4381185.730707657, 419524.8710725199 4381187.062849811, 419523.53893269284 4381167.152279957, 419543.44950021984 4381165.820142845))",254.98348157560355,81.04002541296062,94.91994917407878,109.5438373570521,0.517893373966217,0.39907437562942505,0.9999352218651121,1.1414088086332481,1.078635786069077,1.0635324015247776,0.9175719618797302,0.9399251341819763,3958.853199498118,298.5652446675031,468.573400250941,560.9033877038896,0.8597621917724609,0.7518488168716431,0.8836725891736871,0.9985459687876358,1.0012252142114126,0.9875059642674112,0.9881861209869385,0.9806472659111023,1522.8932584269662,138.46629213483146,283.7303370786517,271.42134831460675,0.83333045,0.6975191,0.8921460213397576,1.0256762380357887,1.039305264024365,1.0399285376038572,0.9832687,0.9654868
20,6.859958955712242,30.0,242.67721417930142,6024.758403874905,13589.355031875266,12.923932159954381,269.2640016041147,711.90290250541,1.0,4.701966781748204,"POLYGON ((419563.3600627072 4381164.4880061215, 419564.6922017572 4381184.39856589, 419544.78163966053 4381185.730707657, 419543.44950021984 4381165.820142845, 419563.3600627072 4381164.4880061215))",255.0,80.30578512396694,94.40495867768595,108.78130959949142,0.5213117599487305,0.4020504057407379,1.0,1.1310673961122104,1.0727836213373405,1.056129219412538,0.9236285090446472,0.9469345808029175,3955.767441860465,294.76367064739156,467.90697674418607,560.6970458830924,0.8612632751464844,0.7516721487045288,0.882983803986711,0.985831674405992,0.9998012323593719,0.9871426864138951,0.9899113774299622,0.9804169535636902,1509.0681818181818,137.83522727272728,281.8011363636364,268.60795454545456,0.8326439,0.69785,0.8840469723598019,1.0210016835016835,1.0322385947385946,1.0291492511320097,0.9824587,0.9659448
21,6.393878014656881,30.000000000000004,239.440992357268,5813.114299710955,13408.08080608287,12.744129510885271,269.11833150493675,711.560927403524,1.0,4.380436088611509,"POLYGON ((419583.27062014997 4381163.155869785, 419584.6027588126 4381183.066424513, 419564.6922017572 4381184.39856589, 419563.3600627072 4381164.4880061215, 419583.27062014997 4381163.155869785))",255.0,81.00943989930774,94.69855254877281,110.02013845185651,0.5180889964103699,0.3972908556461334,1.0,1.1409780267508132,1.0761199153269638,1.068156683998607,0.9179185032844543,0.9357246160507202,4010.766959798995,296.553391959799,468.36180904522615,562.3831658291457,0.8623133301734924,0.7540794014930725,0.89526048209799,0.9918173644140434,1.000773096250483,0.9901112074456792,0.9911183714866638,0.9835566878318787,1522.7247191011236,139.09550561797752,281.36516853932585,269.3314606741573,0.8326171,0.6994594,0.8920472871125504,1.0303370786516852,1.0306416430011935,1.0319213052649703,0.982427,0.96817255
22,5.871137534025422,29.817641130649974,248.07641437224643,5798.0,13891.646775912503,12.815257171309142,269.6503395184884,711.1264560575366,1.0,3.9558906832017278,"POLYGON ((419603.1811725518 4381161.823733838, 419604.51331082615 4381181.734283524, 419584.6027588126 4381183.066424513, 419583.27062014997 4381163.155869785, 419603.1811725518 4381161.823733838))",255.0,78.82295081967213,93.67409836065573,108.51409836065574,0.5279326438903809,0.4030804932117462,1.0,1.1101824059108751,1.064478390461997,1.053534935540347,0.935359001159668,0.949360728263855,4099.399122807017,300.3577694235589,470.53696741854634,567.7362155388471,0.8634387850761414,0.7566806674003601,0.9150444470551379,1.004541034861401,1.0054208705524494,0.999535590737407,0.9924119710922241,0.9869495630264282,1540.265536723164,138.75706214689265,282.00564971751413,267.090395480226,0.83470154,0.7044347,0.9023231029426854,1.0278300899769826,1.032987727902982,1.0233348485832412,0.98488647,0.9750592
23,5.797757643706096,29.999999999999996,203.43632159147907,5798.0,11391.898323878298,12.84240996392974,269.2031850230017,710.9441917072936,1.0,3.77886431053153,"POLYGON ((419623.0917199099 4381160.491598277, 419624.4238577972 4381180.402142923, 419604.51331082615 4381181.734283524, 419603.1811725518 4381161.823733838, 419623.0917199099 4381160.491598277))",254.9847782925215,77.93315684976837,93.1542025148908,106.8524156187955,0.5320501923561096,0.4095169007778168,0.9999403070294962,1.0976500964756108,1.058570483123759,1.0374020933863641,0.9426541924476624,0.9645200967788696,4085.7815442561205,310.2542372881356,475.33647206528565,576.1688637790332,0.858769953250885,0.7527136206626892,0.9120048089857412,1.0376395895924269,1.0156762223617213,1.0143818024278755,0.9870455265045166,0.9817752242088318,1528.6306818181818,140.29545454545453,279.1193181818182,266.9943181818182,0.83191115,0.70267314,0.8955071363902647,1.039225589225589,1.022415084915085,1.0229667363288053,0.9815941,0.9726209
24,6.3700300463616415,29.999999999999993,229.30604355690724,5797.999999999999,12840.567221581498,12.436966097882202,358.116391189456,706.496021093953,1.0,4.345369551254558,"POLYGON ((419266.0332408739 4381204.3807331575, 419267.3653907929 4381224.291368171, 419247.4547534522 4381225.623520805, 419246.12260314584 4381205.712880748, 419266.0332408739 4381204.3807331575))",254.45011971268954,75.52354349561054,95.01675977653632,110.07821229050279,0.5421934723854065,0.3961237072944641,0.9978436067164297,1.0637118802198666,1.079735906551549,1.0687205076747845,0.9606253504753113,0.9329755902290344,4288.359965635739,427.89003436426117,540.0008591065292,666.7989690721649,0.8166531324386597,0.7291976809501648,0.9572232066151202,1.4310703490443517,1.1538479895438658,1.173941846958037,0.9386377334594727,0.9511030912399292,1436.3053435114505,164.4351145038168,279.6412213740458,272.67175572519085,0.7874277,0.67464894,0.8414208222094027,1.2180378852134577,1.024326818219948,1.044719370594601,0.92910683,0.93383074
25,6.453653155802634,30.0,244.17141359255965,7181.362374072533,13672.985172678897,12.85277771060003,357.9423462154224,706.5140250450528,1.0,4.407304645983488,"POLYGON ((419285.94387356157 4381203.048585954, 419287.27602309117 4381222.959215926, 419267.3653907929 4381224.291368171, 419266.0332408739 4381204.3807331575, 419285.94387356157 4381203.048585954))",254.99874292897547,74.65053425518542,94.52419861722187,109.52734129478316,0.5471410155296326,0.39916086196899414,0.9999950703097078,1.0514159754251466,1.0741386206502486,1.0633722455804189,0.9693911075592041,0.9401289224624634,4603.003142677561,332.4010056568196,500.5417976115651,604.8485229415462,0.8652587532997131,0.7676663398742676,1.0274560586333843,1.1117090490194637,1.069533755580267,1.064874160108356,0.9945036768913269,1.001278281211853,1664.8238636363637,133.60795454545453,275.5511363636364,259.4431818181818,0.851425,0.7303522,0.9752922458326676,0.9896885521885522,1.0093448218448218,0.994035179380007,1.0046189,1.0109336
26,6.5360071262500385,26.86123866121383,249.28754782327624,9639.000000000002,13959.416339682026,13.210879449100355,236.78041104537178,706.747467133582,1.0,4.494947049705846,"POLYGON ((419305.8545012061 4381201.716439139, 419307.18665034743 4381221.627064069, 419287.27602309117 4381222.959215926, 419285.94387356157 4381203.048585954, 419305.8545012061 4381201.716439139))",255.0,74.53044569993723,94.53483992467044,109.75329566854991,0.5476996302604675,0.3982771039009094,1.0,1.0497245873230596,1.0742595445985277,1.0655659773645623,0.9703808426856995,0.938047468662262,4579.035781544256,310.7639673571877,486.11236660389204,589.3873195229128,0.8729112148284912,0.7719555497169495,1.0221062012375572,1.0393443724320661,1.0387016380425045,1.0376537315544239,1.0032992362976074,1.0068727731704712,1663.1741573033707,130.75842696629215,274.63483146067415,258.19662921348316,0.8542126,0.7312197,0.9743258097852201,0.9685809404910529,1.0059883936288432,0.9892591157604719,1.007908,1.0121342
27,6.494253644315652,30.000000000000004,223.24171873929322,9639.000000000002,12500.984115541742,13.27211565799978,180.49215707139322,707.0307761790809,1.0,4.426426326956832,"POLYGON ((419325.7651238078 4381200.384292712, 419327.0972725621 4381220.294912602, 419307.18665034743 4381221.627064069, 419305.8545012061 4381201.716439139, 419325.7651238078 4381200.384292712))",255.0,75.43502824858757,95.27432517263026,111.29001883239171,0.5434865951538086,0.39244088530540466,1.0,1.062465186599825,1.0826627860526166,1.0804856197319583,0.9629164338111877,0.9243015646934509,4484.292529817953,315.6409290646579,486.2159447583176,598.4902699309479,0.8685292601585388,0.7645577192306519,1.0009581539772217,1.055655281152702,1.038922958885294,1.053680052695331,0.9982626438140869,0.9972237348556519,1689.5955056179776,135.62359550561797,282.89325842696627,269.438202247191,0.8514041,0.72493994,0.9898040454704029,1.0046192259675404,1.0362390418570195,1.032330276809161,1.0045943,1.003442
